,T,phi,replicate_id,err_mu_hat,phi_hat,Dt,boot_mean_Dt,boot_sig_Dt
0,500.0,0.4,0.0,2.5348276838839347e-05,0.41025641025641024,0.026966610897322406,0.04637873456293121,0.0015383013011454748
1,500.0,0.4,1.0,0.00014234949041035585,0.41025641025641024,0.02510299483319738,0.04275259654810152,0.0014399988750229656
2,500.0,0.4,2.0,5.764304671690904e-05,0.3846153846153846,0.025112033884280828,0.04133150941286246,0.0013293029328975373
3,500.0,0.4,3.0,0.00018688862545459723,0.3846153846153846,0.025758273113130933,0.041701551266495,0.001358343508986424
4,500.0,0.4,4.0,3.577572964906353e-05,0.3333333333333333,0.026486520832454948,0.040406712883169674,0.0013340255862607146
5,500.0,0.4,5.0,0.00019035094573572247,0.4358974358974359,0.023717457451876277,0.04191835816076773,0.0014510322267393832
6,500.0,0.4,6.0,5.552899417893902e-05,0.4358974358974359,0.02493187435928015,0.04437126728383615,0.0014147151567580928
7,500.0,0.4,7.0,3.902200607642911e-05,0.3846153846153846,0.02553719670467721,0.04131278703993772,0.001317375142502052
8,500.0,0.4,8.0,6.648371080475786e-05,0.358974358974359,0.025891850320104062,0.04053596265952189,0.001395461091915867
9,500.0,0.4,9.0,0.00011009969657052021,0.41025641025641024,0.024660810025806612,0.0415042914831951,0.0014251073438020913
10,500.0,0.4,10.0,5.658416832820873e-05,0.3846153846153846,0.024784191863668203,0.04081202287069075,0.0013578786029806087
11,500.0,0.4,11.0,2.8013521585091318e-05,0.41025641025641024,0.02505761261472247,0.04205459453388132,0.0014331986242109443
12,500.0,0.4,12.0,0.00019875680849803048,0.3846153846153846,0.02648646802585002,0.042778655219233214,0.0013595550123253245
13,500.0,0.4,13.0,9.18785075611675e-05,0.3846153846153846,0.025923508518544493,0.042101533730683004,0.0014055077597415503
14,500.0,0.4,14.0,5.375769088566472e-05,0.4358974358974359,0.023320053571212924,0.04142114811101431,0.0012546723160465339
15,500.0,0.4,15.0,0.00020054226515902357,0.4615384615384615,0.0235466155621974,0.04287295657491403,0.0013577124877985772
16,500.0,0.4,16.0,9.461668191862911e-05,0.4358974358974359,0.024428575257743196,0.04360486671749398,0.001493503789114258
17,500.0,0.4,17.0,0.00020653946476893888,0.358974358974359,0.024469083020543177,0.038503741700595964,0.001221834592128771
18,500.0,0.4,18.0,6.596210947096334e-05,0.41025641025641024,0.025186819701827116,0.0419024392085003,0.001391150777202736
19,500.0,0.4,19.0,5.829715100954317e-06,0.3333333333333333,0.027051188505517958,0.04051670743663129,0.0013263339253851386
20,500.0,0.4,20.0,7.277747143867434e-05,0.41025641025641024,0.025145537760060014,0.04233555999260305,0.0013632145970529337
21,500.0,0.4,21.0,4.164673710365218e-05,0.3846153846153846,0.025416971163803447,0.04100143740172658,0.001296238389452199
22,500.0,0.4,22.0,2.793167963702667e-05,0.41025641025641024,0.025729715367031725,0.043301424365648405,0.0014364694356190867
23,500.0,0.4,23.0,4.60467484886997e-05,0.358974358974359,0.02635813895244182,0.04180703893397003,0.0014052532668612236
24,500.0,0.4,24.0,0.0004384362565809371,0.3846153846153846,0.024962539009180225,0.0400763188574378,0.0011827427817229016
25,500.0,0.4,25.0,0.00013301971604162523,0.358974358974359,0.02515831932100709,0.039877802625489574,0.0013058739182121822
26,500.0,0.4,26.0,7.929596298647693e-05,0.3846153846153846,0.025326620615811642,0.04183085606724355,0.0013395180934143499
